name,size,sha256,version,parse_status,num_blocks,num_meshes,total_vertices,total_triangles,max_uv_sets,skinned_meshes,max_bones,num_materials,materials,num_textures,textures,keyframe_controllers,num_text_keys,text_keys,ark_anim_variant,num_lights,particle_systems,texture_effects,morph_blocks,cameras,block_histogram
563309.nif,197224,343afb4a4c00ced1b41faa414caaf21e5ce623be07df221a92f4dc1a5af860b4,10.1.0.0,PASS,86,3,1427,2142,1,3,13,3,,6,forearm_BASE;forearm_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,3,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":3,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":3,""NiArkShaderExtraData"":3,""NiVertexMorphExtraData"":3,""NiAlphaProperty"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiSkinInstance"":3,""NiSkinData"":3}"
554896.nif,43935,3a37fa35aae58dd2bd77d6712b3d736f8e98c371d8e157456ff1f40adcfa60b0,10.1.0.0,PASS,68,1,464,736,1,1,6,2,,2,foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,0,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiAlphaProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
569005.nif,89023,375ac24d455931cf5caf6c46f58de6f0ceb2e3a2c1aadfabb2661bc7c8b332ca,10.1.0.0,PASS,68,1,1082,952,1,1,6,2,,2,foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,0,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiAlphaProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
566105.nif,64755,80206bcf26c88e1f4634ceed967af004ba65aad92e5908da58612846e34e0fb6,10.1.0.0,PASS,69,1,445,700,1,1,7,2,,2,leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
566623.nif,76775,bcf6e55f89a5361bc3371c22b639988e78ab967fccbdc18fd851a13fad031505,10.1.0.0,PASS,68,1,539,792,1,1,7,1,,2,leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
565311.nif,141697,f27786b39d2823d86c2acc91f65d8214f44f2383c2da0d063c1bc1d521926381,10.1.0.0,PASS,68,1,1011,1450,1,1,13,1,,2,torso_BASE;torso_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
548295.nif,88718,64a72eed4831640705df1bcca94f4225ed36b60755c99ceed63c0454eceaffbc,10.1.0.0,PASS,180,57,2192,3414,0,0,0,1,,0,,0,0,,G3D,0,0,0,0,0,"{""NiNode"":60,""NiArkAnimationExtraData"":1,""NiTriShape"":57,""NiTriShapeData"":57,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiMaterialProperty"":1}"
567157.nif,87965,976960f7157e9351be187b28c255935ab267e73623ffb0ea9ed9445fbd878e8c,10.1.0.0,PASS,68,1,630,940,1,1,7,1,,2,leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
567178.nif,61556,2293942c281c226fb06f0edd64eae03d0d5a09e020f5eb0b0dc5775b8d8c71cc,10.1.0.0,PASS,69,1,441,424,1,1,5,1,,2,torso_xtra_BASE;torso_xtra_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiStencilProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
588768.nif,88279,0f0e5e81e9b5c85c27282dfe5a3944389aedfa38a2d757627ba68f9a0aa95173,10.1.0.0,PASS,68,1,630,940,1,1,7,1,,2,leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
591167.nif,112236,e24215f4620d7ddc1c25371400c3ebb5f5b90c1e003c76a5306d2e43f09a6ba7,10.1.0.0,PASS,71,1,823,832,1,1,5,1,,2,torso_xtra_BASE;torso_xtra_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":56,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiStencilProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
552527.nif,38551,81359df426bbeafa2bf9d4475c32746813a1a8b81d39703a8f9260b7ad0c90b7,10.1.0.0,PASS,68,1,392,564,1,1,6,2,,2,foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,0,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiAlphaProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
591011.nif,123564,44ca84016fb88d38df87f10c7141ce9d096bcfeeee2a850490dbfe83c2ec5cb2,10.1.0.0,PASS,79,2,961,1437,1,2,8,2,,4,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":56,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
559321.nif,55301,393e1163d132348ff728a18bbdce7a27582b21d4e583b5f8c4436be52c4635bb,10.1.0.0,PASS,67,1,620,848,1,1,6,1,,2,foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,0,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
560104.nif,110298,20de953405378ea404cef7e7cdaa2d97ccd7521c50deaee4bdb3c7862015b3cc,10.1.0.0,PASS,78,2,872,1214,1,2,6,2,,4,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2,""NiStencilProperty"":1}"
560105.nif,164659,27d954bb40646784c34ed27b33302d249bfc7b83016455e9350caf101f3c829b,10.1.0.0,PASS,87,3,1287,1910,1,3,7,3,,6,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,3,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":3,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":3,""NiArkShaderExtraData"":3,""NiVertexMorphExtraData"":3,""NiAlphaProperty"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiSkinInstance"":3,""NiSkinData"":3,""NiStencilProperty"":1}"
592274.nif,570903,4fd9f7d00ecc96dfb2d58bb4c76e7551d77acd458f492ee305e40103fe651fa5,10.1.0.0,PASS,106,5,4304,6059,1,5,13,5,,10,calf_BASE;calf_BUMP;forearm_BASE;forearm_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,5,0,"{""NiNode"":56,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":5,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":5,""NiArkShaderExtraData"":5,""NiVertexMorphExtraData"":5,""NiAlphaProperty"":5,""NiMaterialProperty"":5,""NiTriShapeData"":5,""NiSkinInstance"":5,""NiSkinData"":5}"
549164.nif,113823,7cda74c0cd3686e5ab0f1745431aa780d35a130244a9cfba419d7730319d3906,10.1.0.0,PASS,78,2,830,1392,1,2,8,3,,4,calf_BASE;calf_BUMP;leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":3,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
564315.nif,149153,f61120dc1319cc6aeb731bba430dc620242b3eab64d2bb6332b73083a50f9c42,10.1.0.0,PASS,77,2,1131,1494,1,2,8,2,,4,calf_BASE;calf_BUMP;leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
566232.nif,127193,85e980d49fefee8829f09851be38018d8ad8c6e21eece5c7e27b9f234a935399,10.1.0.0,PASS,77,2,951,1422,1,2,7,2,,4,calf_BASE;calf_BUMP;leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
566670.nif,215217,30cae10566eb5fb024b8149098d3015f3b987cb9d3b3b75520429984973e1f96,10.1.0.0,PASS,77,2,1566,1954,1,2,13,2,,4,torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
566633.nif,222687,86ce89904759ef0e7d0704b97bb8f7460e8eef6b24fa3d8ae7662d8bc771c279,10.1.0.0,PASS,86,3,1617,2178,1,3,13,3,,6,forearm_BASE;forearm_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,3,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":3,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":3,""NiArkShaderExtraData"":3,""NiVertexMorphExtraData"":3,""NiAlphaProperty"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiSkinInstance"":3,""NiSkinData"":3}"
566906.nif,225043,67a52a018987c9a2c0f3c62527d1d874f4a1bf16ab196f46346115263c5f82bd,10.1.0.0,PASS,96,4,1645,2222,1,4,12,5,,8,forearm_BASE;forearm_BUMP;head_up_BASE;head_up_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,4,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":4,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":5,""NiZBufferProperty"":1,""NiTriShape"":4,""NiArkShaderExtraData"":4,""NiVertexMorphExtraData"":4,""NiAlphaProperty"":4,""NiTriShapeData"":4,""NiSkinInstance"":4,""NiSkinData"":4}"
568317.nif,278622,c4b2d6bcd7f147fec69b29a4681aef7051363b8b49fba7862da21ccff70b3581,10.1.0.0,PASS,86,3,2074,1854,1,3,13,3,,6,forearm_BASE;forearm_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,3,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":3,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":3,""NiArkShaderExtraData"":3,""NiVertexMorphExtraData"":3,""NiAlphaProperty"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiSkinInstance"":3,""NiSkinData"":3}"
568349.nif,91923,0737877c4c4169a95dd3f5276ac4d9d3bae4b0a03b1e7bfb3673166829ff5afb,10.1.0.0,PASS,77,2,655,946,1,2,8,2,,4,calf_BASE;calf_BUMP;leg_BASE;leg_BUMP,0,0,,G3D,0,0,0,2,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":2,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":2,""NiArkShaderExtraData"":2,""NiVertexMorphExtraData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":2,""NiTriShapeData"":2,""NiSkinInstance"":2,""NiSkinData"":2}"
592162.nif,112468,f1acc5280fa68a81346434347830beb370bdf0997be028f96b374fa445c4a7a4,10.1.0.0,PASS,70,1,828,1496,1,1,14,1,,2,torso_xtra_BASE;torso_xtra_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":56,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
574579.nif,71227,b48e47ca513407e162f3f8360cec15f37987b2fc7dec2d7fe67c6f761c52b8ea,10.1.0.0,PASS,131,9,673,758,1,9,24,10,,18,calf_BASE;calf_BUMP;face_BASE;face_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":9,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":10,""NiZBufferProperty"":1,""NiTriShape"":9,""NiArkShaderExtraData"":9,""NiAlphaProperty"":9,""NiTriShapeData"":9,""NiSkinInstance"":9,""NiSkinData"":9}"
592565.nif,154016,83fe9781fdea66f87c393d074e2624d449a77daae784919021c0d14430f48d27,10.1.0.0,PASS,69,1,1294,1484,1,1,1,1,,2,torso_xtra_BASE;torso_xtra_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":55,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
551661.nif,731823,bd16d6f1be8a8cc824c5b5e15f8c27f8260f2a417eae6212c10dd19bb01c08ae,10.1.0.0,PASS,130,8,5791,8684,1,8,24,8,,16,calf_BASE;calf_BUMP;face_BASE;face_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;hand_BASE;hand_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,8,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":8,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":8,""NiArkShaderExtraData"":8,""NiVertexMorphExtraData"":8,""NiAlphaProperty"":8,""NiMaterialProperty"":8,""NiTriShapeData"":8,""NiSkinInstance"":8,""NiSkinData"":8}"
559452.nif,756261,cb62735d22d3c8a1e4c80ce5a566b8fd4c86341414bb67160459c19ad01e2573,10.1.0.0,PASS,140,9,5985,8832,1,9,26,9,,18,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;glasses_BASE;glasses_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,9,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":9,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":9,""NiArkShaderExtraData"":9,""NiVertexMorphExtraData"":9,""NiAlphaProperty"":9,""NiStencilProperty"":1,""NiMaterialProperty"":9,""NiTriShapeData"":9,""NiSkinInstance"":9,""NiSkinData"":9}"
564427.nif,818384,06638003170bbf3e4a936b5209c669f2df93f20a8993137d6a4a0f80c3bdb53d,10.1.0.0,PASS,130,8,6468,9006,1,8,24,8,,16,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,8,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":8,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":8,""NiArkShaderExtraData"":8,""NiVertexMorphExtraData"":8,""NiAlphaProperty"":8,""NiMaterialProperty"":8,""NiTriShapeData"":8,""NiSkinInstance"":8,""NiSkinData"":8}"
567279.nif,1076618,96a30b02f65d3dcec39b2b1bac45ba6bd82d1dd6dd6131b461c68c2701de0ec5,10.1.0.0,PASS,133,8,8712,10648,1,8,24,8,,16,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,8,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":8,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":8,""NiArkShaderExtraData"":8,""NiVertexMorphExtraData"":8,""NiAlphaProperty"":8,""NiStencilProperty"":3,""NiMaterialProperty"":8,""NiTriShapeData"":8,""NiSkinInstance"":8,""NiSkinData"":8}"
568561.nif,970026,1d7addd6779245f665248f109daeac30e0af2a7ceecec7048716a71bbc14878e,10.1.0.0,PASS,135,8,7745,10498,1,8,24,8,,16,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,8,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":8,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":8,""NiArkShaderExtraData"":8,""NiVertexMorphExtraData"":8,""NiAlphaProperty"":8,""NiStencilProperty"":5,""NiMaterialProperty"":8,""NiTriShapeData"":8,""NiSkinInstance"":8,""NiSkinData"":8}"
573804.nif,964831,4403bc4814919ae79b9acfe709748fc2ae2f2ef770cdb0595e589ef7edb4dea3,10.1.0.0,PASS,144,9,7744,10104,1,9,24,9,,18,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;glasses_BASE;glasses_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,9,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":9,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":9,""NiArkShaderExtraData"":9,""NiVertexMorphExtraData"":9,""NiAlphaProperty"":9,""NiStencilProperty"":5,""NiMaterialProperty"":9,""NiTriShapeData"":9,""NiSkinInstance"":9,""NiSkinData"":9}"
568182.nif,806858,5f23d6624589694840c7f016daae431439dd7566595cbacc4f719762e292d809,10.1.0.0,PASS,143,9,6512,8154,1,9,24,9,,18,calf_BASE;calf_BUMP;foot_BASE;foot_BUMP;forearm_BASE;forearm_BUMP;glasses_BASE;glasses_BUMP;hand_BASE;hand_BUMP;head_up_BASE;head_up_BUMP;leg_BASE;leg_BUMP;torso_BASE;torso_BUMP;upperarm_BASE;upperarm_BUMP,0,0,,G3D,0,0,0,9,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":9,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":9,""NiArkShaderExtraData"":9,""NiVertexMorphExtraData"":9,""NiAlphaProperty"":9,""NiStencilProperty"":4,""NiMaterialProperty"":9,""NiTriShapeData"":9,""NiSkinInstance"":9,""NiSkinData"":9}"
591812.nif,180181,399000112288dd9a76273f00eb3540e968ae98fb6c94494e3b00eaf0f7166d2e,10.1.0.0,PASS,70,1,1461,1065,1,1,6,1,,2,head_up_BASE;head_up_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":55,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiStencilProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
591813.nif,40189,dba3f4fc7f82428dca7544e5450eacdba5b570d26d16c6421f34cd8b42dd3e39,10.1.0.0,PASS,69,1,270,434,1,1,3,1,,2,beard_BASE;beard_BUMP,0,0,,G3D,0,0,0,1,0,"{""NiNode"":55,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiArkShaderExtraData"":1,""NiVertexMorphExtraData"":1,""NiAlphaProperty"":1,""NiMaterialProperty"":1,""NiTriShapeData"":1,""NiSkinInstance"":1,""NiSkinData"":1}"
