file,klass,entry_count,num_tex,field2_raw,has_anim,anim_count,has_base,has_dark,has_detail,has_gloss,has_glow,has_bump,has_decal0,has_environment,tex_effect,mesh,blocks,mirror
171498.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
172201.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
171193.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
427165.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
506995.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
327975.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
508978.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
508984.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
328012.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
176580.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509047.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
509042.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509017.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,24,1
172639.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
175525.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
175658.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
170151.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509007.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
509012.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
510631.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
510644.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
510653.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
172608.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
169511.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
509087.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
418162.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
509057.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509062.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509052.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
176587.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
170714.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
171594.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
171647.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
171671.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
171673.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
168385.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
168533.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
168546.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
168512.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
168555.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509067.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
509077.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509072.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
171296.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
171549.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
176595.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
170157.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
170160.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
417881.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
418118.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
418146.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
461622.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
418028.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
176583.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
328004.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
328016.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
182588.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
328028.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
462103.nif,1|0,13,3,3328,1,12,1,0,0,0,0,0,0,0,0,1,18,1
503732.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,66,1
493105.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,14,1
437506.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
380867.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
540068.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
223622.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,1,1,1,14,1
223650.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,1,1,1,14,1
296508.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
545598.nif,1|0,12,3,3072,0,0,1,0,0,0,0,0,0,0,0,1,71,1
381073.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,1,1,1,31,1
509082.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
508999.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
509003.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
205644.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,59,1
352832.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,113,1
147231.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,241,1
53.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,141,1
146483.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,158,1
108804.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,100,1
536178.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,193,1
493.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,122,1
24798.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,113,1
23269.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,111,1
14641.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,102,1
14725.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,110,1
424644.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,194,1
137240.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,196,1
137767.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,93,1
428005.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,86,1
137734.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,120,1
146511.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,76,1
146709.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,79,1
524417.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,225,1
139058.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,130,1
500070.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,113,1
137260.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,189,1
11708.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,128,1
501634.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,76,1
427810.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,165,1
137751.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,143,1
208351.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,137,1
136983.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,113,1
535779.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,156,1
427839.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,163,1
21835.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,106,1
91771.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,144,1
147126.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,179,1
147158.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,85,1
31489.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,131,1
591258.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,175,0
400576.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,143,1
37864.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,124,1
459889.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,94,1
146746.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,63,1
353140.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,149,1
416402.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,126,1
31042.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,130,1
417259.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,157,1
400679.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,75,1
146562.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,167,1
400526.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,137,1
524068.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
23273.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,141,1
524934.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,147,1
147553.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
205671.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,102,1
31079.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,105,1
205704.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,94,1
346962.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,121,1
524104.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,152,1
147470.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,42,1
500634.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,118,1
524016.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,169,1
205724.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,116,1
137304.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,212,1
205566.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,32,1
31094.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,132,1
204828.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,1,165,1
31134.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,136,1
31119.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,202,1
180588.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,133,1
421368.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,206,1
545688.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,144,1
545691.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,132,1
147486.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,41,1
147502.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,55,1
205540.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,61,1
205850.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
33213.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,206,1
130077.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,44,1
35043.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,68,1
462291.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,117,1
462301.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,117,1
462288.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,62,1
34763.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,84,1
34762.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,77,1
34758.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,85,1
77992.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,123,1
469156.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,191,1
465395.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,209,1
460047.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,219,1
460048.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,197,1
535818.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,127,1
208226.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,156,1
78012.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,159,1
591999.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,102,0
530919.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,152,1
530883.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,153,1
526176.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,281,1
544706.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,281,1
544708.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,281,1
500459.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,1,0,0,1,198,1
592031.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,130,0
464192.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,118,1
159489.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,45,1
472484.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,46,1
171899.nif,1|0,26,3,6656,0,0,1,0,0,0,1,0,0,0,0,1,160,1
417135.nif,1|0,4,3,1024,0,0,1,0,0,1,1,0,0,1,1,1,101,1
511.nif,1|0,64,3,16384,0,0,1,0,0,1,1,0,0,1,1,1,136,1
30906.nif,1|0,18,3,4608,0,0,1,0,0,1,1,0,0,1,1,1,130,1
328852.nif,1|0,12,3,3072,0,0,1,0,0,0,1,0,0,0,0,1,55,1
546608.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,168,1
472235.nif,1|0,5,3,1280,1,3,1,0,0,0,1,0,0,0,0,1,89,1
73469.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,32,1
1054.nif,1|0,72,3,18432,0,0,1,0,0,1,1,0,0,1,1,1,290,1
334662.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,168,1
17994.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,102,1
545620.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,169,1
457476.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
457479.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
457485.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
457510.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
457513.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
457501.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
457504.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
457507.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
239820.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,43,1
239287.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,43,1
432073.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
473970.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
532222.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
183563.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
159672.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,33,1
436582.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,1
504382.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,38,1
411280.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,28,1
396717.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,42,1
460204.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,61,1
165938.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,37,1
536060.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
389238.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,81,1
390091.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,56,1
390809.nif,1|0,10,3,2560,0,0,1,0,0,0,0,0,0,0,0,1,150,1
390832.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,80,1
390856.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,133,1
7023.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,36,1
260149.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,36,1
462387.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
124965.nif,1|0,6,3,1536,1,4,1,0,0,0,0,0,0,0,0,1,30,1
259540.nif,1|0,14,3,3584,1,13,1,0,0,0,0,0,0,0,0,1,20,1
411170.nif,1|0,103,3,26368,1,96,1,0,0,0,0,0,0,0,0,1,83,1
494425.nif,1|0,14,3,3584,0,0,1,0,0,0,1,0,0,0,0,1,66,1
497535.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,30,1
462361.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
588763.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,185,1
588766.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,185,1
588767.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,143,1
260035.nif,1|0,17,3,4352,1,16,1,0,0,0,0,0,0,0,0,1,20,1
523747.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,30,1
396714.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,38,1
397634.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,41,1
588758.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,19,1
428573.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
472913.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,57,1
545339.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
294619.nif,1|0,6,3,1536,0,0,1,1,0,0,0,0,0,0,0,1,76,1
285751.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,38,1
114830.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,33,1
137286.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,33,1
489447.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,0,56,1
124985.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,36,1
159853.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
153742.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,36,1
122679.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,36,1
122680.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,36,1
137275.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,1
143357.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,35,1
248920.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,48,1
288100.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,46,1
122681.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
268807.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,34,1
137243.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,33,1
137252.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,33,1
137408.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,33,1
591382.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,0
159534.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,36,1
143428.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,34,1
160263.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,30,1
270767.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,40,1
126126.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,1
137296.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,1
269216.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
271660.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
515192.nif,1|0,24,3,6144,1,20,1,0,0,1,0,0,0,0,0,1,30,1
501730.nif,1|0,28,3,7168,1,21,1,0,0,0,0,0,0,0,0,1,145,1
410621.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,35,1
412725.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,36,1
425677.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,34,1
425577.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,34,1
425372.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,34,1
427625.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,34,1
545266.nif,1|0,23,3,5888,1,16,1,0,0,0,1,0,0,0,0,1,133,1
546120.nif,1|0,23,3,5888,1,16,1,0,0,0,1,0,0,0,0,1,133,1
545295.nif,1|0,3,3,768,0,0,1,0,0,0,1,0,0,0,0,1,39,1
545292.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,39,1
536114.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,65,1
64246.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
64591.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,33,1
425247.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,225,1
425261.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,225,1
425271.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,173,1
473533.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,59,1
317857.nif,1|0,18,3,4608,0,0,1,0,0,0,1,0,0,0,0,1,60,1
544192.nif,1|0,12,3,3072,0,0,1,0,0,1,0,0,0,1,1,1,104,1
545718.nif,1|0,17,3,4352,0,0,1,0,0,1,1,0,0,1,1,1,64,1
32479.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,40,1
186069.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,40,1
9280.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,44,1
394756.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,42,1
537341.nif,1|0,8,3,2048,0,0,1,0,0,1,1,0,0,1,1,1,45,1
537641.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,0,1,1,1,41,1
30269.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,38,1
490714.nif,1|0,8,3,2048,0,0,1,0,0,1,1,0,0,1,1,1,42,1
537650.nif,1|0,4,3,1024,0,0,1,0,0,1,1,0,0,1,1,1,32,1
537658.nif,1|0,4,3,1024,0,0,1,0,0,1,1,0,0,1,1,1,32,1
489890.nif,1|0,7,3,1792,0,0,1,0,0,1,1,0,0,1,1,1,31,1
50201.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,42,1
50230.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,25,1
185865.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,59,1
424512.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,30,1
424791.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,30,1
424793.nif,1|0,4,3,1024,0,0,1,0,0,1,1,0,0,1,1,1,31,1
8781.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,43,1
50189.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,37,1
394859.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,0,0,1,41,1
489914.nif,1|0,7,3,1792,0,0,1,0,0,0,1,0,0,0,0,1,57,1
540203.nif,1|0,16,3,4096,1,10,1,0,0,1,0,0,1,1,1,1,27,1
489877.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,16,1
489976.nif,1|0,7,3,1792,0,0,1,0,0,1,0,0,0,1,1,1,44,1
493092.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,16,1
420958.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
540176.nif,1|0,16,3,4096,1,10,1,0,0,1,0,0,1,1,1,1,28,1
170580.nif,1|0,3,3,768,0,0,1,0,0,0,1,0,0,0,0,1,29,1
11701.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,50,1
489953.nif,1|0,7,3,1792,0,0,1,0,0,1,1,0,0,1,1,1,55,1
490002.nif,1|0,7,3,1792,0,0,1,0,0,1,1,0,0,1,1,1,48,1
